Time Stamp	Battery Volts	Batt Amps	Motor Command	Motor Power	Motor Amps	MCU Temp	Heatsink Temp	Track
12/3/2016 10:34:27 PM	49.6	0	0	0	0	14	22	0
12/3/2016 10:34:27 PM	49.6	0	0	0	0	14	22	0
12/3/2016 10:34:27 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:27 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:27 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:27 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	22	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:28 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:29 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:29 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:29 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:31 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:32 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.6	0	0	0	0	14	21	0
12/3/2016 10:34:33 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:33 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:34 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:35 PM	49.6	0	0	0	0	15	21	0
12/3/2016 10:34:35 PM	49.7	0	0	0	0	15	21	0
12/3/2016 10:34:35 PM	49.6	0	0	0	0	15	21	0
